sample,label
./task1/train_data/images/unlabeled/13386.jpeg,60
./task1/train_data/images/unlabeled/13387.jpeg,66
./task1/train_data/images/unlabeled/13389.jpeg,59
./task1/train_data/images/unlabeled/13390.jpeg,55
./task1/train_data/images/unlabeled/13393.jpeg,60
./task1/train_data/images/unlabeled/13395.jpeg,36
./task1/train_data/images/unlabeled/13396.jpeg,52
./task1/train_data/images/unlabeled/13397.jpeg,56
./task1/train_data/images/unlabeled/13399.jpeg,15
./task1/train_data/images/unlabeled/13400.jpeg,90
./task1/train_data/images/unlabeled/13401.jpeg,12
./task1/train_data/images/unlabeled/13402.jpeg,11
./task1/train_data/images/unlabeled/13403.jpeg,74
./task1/train_data/images/unlabeled/13404.jpeg,13
./task1/train_data/images/unlabeled/13406.jpeg,22
./task1/train_data/images/unlabeled/13407.jpeg,7
./task1/train_data/images/unlabeled/13409.jpeg,39
./task1/train_data/images/unlabeled/13411.jpeg,84
./task1/train_data/images/unlabeled/13415.jpeg,72
./task1/train_data/images/unlabeled/13418.jpeg,90
./task1/train_data/images/unlabeled/13419.jpeg,17
./task1/train_data/images/unlabeled/13420.jpeg,57
./task1/train_data/images/unlabeled/13421.jpeg,72
./task1/train_data/images/unlabeled/13422.jpeg,28
./task1/train_data/images/unlabeled/13423.jpeg,33
./task1/train_data/images/unlabeled/13424.jpeg,65
./task1/train_data/images/unlabeled/13425.jpeg,52
./task1/train_data/images/unlabeled/13426.jpeg,70
./task1/train_data/images/unlabeled/13428.jpeg,12
./task1/train_data/images/unlabeled/13429.jpeg,80
./task1/train_data/images/unlabeled/13430.jpeg,41
./task1/train_data/images/unlabeled/13431.jpeg,1
./task1/train_data/images/unlabeled/13432.jpeg,3
./task1/train_data/images/unlabeled/13433.jpeg,47
./task1/train_data/images/unlabeled/13434.jpeg,96
./task1/train_data/images/unlabeled/13435.jpeg,94
./task1/train_data/images/unlabeled/13437.jpeg,70
./task1/train_data/images/unlabeled/13440.jpeg,9
./task1/train_data/images/unlabeled/13441.jpeg,18
./task1/train_data/images/unlabeled/13442.jpeg,92
./task1/train_data/images/unlabeled/13443.jpeg,61
./task1/train_data/images/unlabeled/13445.jpeg,66
./task1/train_data/images/unlabeled/13446.jpeg,99
./task1/train_data/images/unlabeled/13447.jpeg,51
./task1/train_data/images/unlabeled/13448.jpeg,68
./task1/train_data/images/unlabeled/13449.jpeg,73
./task1/train_data/images/unlabeled/13452.jpeg,87
./task1/train_data/images/unlabeled/13453.jpeg,17
./task1/train_data/images/unlabeled/13454.jpeg,67
./task1/train_data/images/unlabeled/13455.jpeg,84
./task1/train_data/images/unlabeled/13458.jpeg,37
./task1/train_data/images/unlabeled/13459.jpeg,76
./task1/train_data/images/unlabeled/13463.jpeg,28
./task1/train_data/images/unlabeled/13464.jpeg,1
./task1/train_data/images/unlabeled/13468.jpeg,25
./task1/train_data/images/unlabeled/13471.jpeg,87
./task1/train_data/images/unlabeled/13474.jpeg,61
./task1/train_data/images/unlabeled/13476.jpeg,78
./task1/train_data/images/unlabeled/13478.jpeg,71
./task1/train_data/images/unlabeled/13479.jpeg,50
./task1/train_data/images/unlabeled/13480.jpeg,63
./task1/train_data/images/unlabeled/13481.jpeg,85
./task1/train_data/images/unlabeled/13482.jpeg,37
./task1/train_data/images/unlabeled/13483.jpeg,44
./task1/train_data/images/unlabeled/13484.jpeg,45
./task1/train_data/images/unlabeled/13485.jpeg,65
./task1/train_data/images/unlabeled/13486.jpeg,56
./task1/train_data/images/unlabeled/13487.jpeg,61
./task1/train_data/images/unlabeled/13488.jpeg,93
./task1/train_data/images/unlabeled/13491.jpeg,2
./task1/train_data/images/unlabeled/13492.jpeg,68
./task1/train_data/images/unlabeled/13493.jpeg,55
./task1/train_data/images/unlabeled/13494.jpeg,57
./task1/train_data/images/unlabeled/13496.jpeg,69
./task1/train_data/images/unlabeled/13497.jpeg,43
./task1/train_data/images/unlabeled/13498.jpeg,12
./task1/train_data/images/unlabeled/13501.jpeg,42
./task1/train_data/images/unlabeled/13502.jpeg,50
./task1/train_data/images/unlabeled/13503.jpeg,1
./task1/train_data/images/unlabeled/13504.jpeg,2
./task1/train_data/images/unlabeled/13505.jpeg,2
./task1/train_data/images/unlabeled/13506.jpeg,41
./task1/train_data/images/unlabeled/13507.jpeg,12
./task1/train_data/images/unlabeled/13508.jpeg,39
./task1/train_data/images/unlabeled/13509.jpeg,33
./task1/train_data/images/unlabeled/13510.jpeg,37
./task1/train_data/images/unlabeled/13512.jpeg,84
./task1/train_data/images/unlabeled/13519.jpeg,79
./task1/train_data/images/unlabeled/13520.jpeg,49
./task1/train_data/images/unlabeled/13522.jpeg,61
./task1/train_data/images/unlabeled/13523.jpeg,85
./task1/train_data/images/unlabeled/13525.jpeg,93
./task1/train_data/images/unlabeled/13526.jpeg,50
./task1/train_data/images/unlabeled/13527.jpeg,25
./task1/train_data/images/unlabeled/13529.jpeg,74
./task1/train_data/images/unlabeled/13531.jpeg,79
./task1/train_data/images/unlabeled/13533.jpeg,87
./task1/train_data/images/unlabeled/13536.jpeg,54
./task1/train_data/images/unlabeled/13539.jpeg,69
./task1/train_data/images/unlabeled/13540.jpeg,44
./task1/train_data/images/unlabeled/13541.jpeg,22
./task1/train_data/images/unlabeled/13542.jpeg,72
./task1/train_data/images/unlabeled/13544.jpeg,34
./task1/train_data/images/unlabeled/13547.jpeg,95
./task1/train_data/images/unlabeled/13549.jpeg,38
./task1/train_data/images/unlabeled/13550.jpeg,54
./task1/train_data/images/unlabeled/13551.jpeg,4
./task1/train_data/images/unlabeled/13552.jpeg,23
./task1/train_data/images/unlabeled/13553.jpeg,73
./task1/train_data/images/unlabeled/13554.jpeg,41
./task1/train_data/images/unlabeled/13556.jpeg,97
./task1/train_data/images/unlabeled/13557.jpeg,37
./task1/train_data/images/unlabeled/13558.jpeg,4
./task1/train_data/images/unlabeled/13559.jpeg,57
./task1/train_data/images/unlabeled/13561.jpeg,24
./task1/train_data/images/unlabeled/13563.jpeg,22
./task1/train_data/images/unlabeled/13564.jpeg,61
./task1/train_data/images/unlabeled/13565.jpeg,11
./task1/train_data/images/unlabeled/13567.jpeg,42
./task1/train_data/images/unlabeled/13568.jpeg,61
./task1/train_data/images/unlabeled/13569.jpeg,93
./task1/train_data/images/unlabeled/13570.jpeg,0
./task1/train_data/images/unlabeled/13572.jpeg,27
./task1/train_data/images/unlabeled/13573.jpeg,90
./task1/train_data/images/unlabeled/13574.jpeg,33
./task1/train_data/images/unlabeled/13575.jpeg,60
./task1/train_data/images/unlabeled/13577.jpeg,9
./task1/train_data/images/unlabeled/13578.jpeg,63
./task1/train_data/images/unlabeled/13579.jpeg,58
./task1/train_data/images/unlabeled/13580.jpeg,63
./task1/train_data/images/unlabeled/13581.jpeg,11
./task1/train_data/images/unlabeled/13584.jpeg,79
./task1/train_data/images/unlabeled/13585.jpeg,46
./task1/train_data/images/unlabeled/13587.jpeg,7
./task1/train_data/images/unlabeled/13588.jpeg,55
./task1/train_data/images/unlabeled/13589.jpeg,79
./task1/train_data/images/unlabeled/13590.jpeg,34
./task1/train_data/images/unlabeled/13591.jpeg,41
./task1/train_data/images/unlabeled/13594.jpeg,85
./task1/train_data/images/unlabeled/13595.jpeg,33
./task1/train_data/images/unlabeled/13598.jpeg,48
./task1/train_data/images/unlabeled/13599.jpeg,96
./task1/train_data/images/unlabeled/13600.jpeg,17
./task1/train_data/images/unlabeled/13601.jpeg,59
./task1/train_data/images/unlabeled/13602.jpeg,71
./task1/train_data/images/unlabeled/13603.jpeg,50
./task1/train_data/images/unlabeled/13604.jpeg,65
./task1/train_data/images/unlabeled/13605.jpeg,18
./task1/train_data/images/unlabeled/13606.jpeg,70
./task1/train_data/images/unlabeled/13607.jpeg,61
./task1/train_data/images/unlabeled/13608.jpeg,60
./task1/train_data/images/unlabeled/13609.jpeg,19
./task1/train_data/images/unlabeled/13611.jpeg,25
./task1/train_data/images/unlabeled/13612.jpeg,56
./task1/train_data/images/unlabeled/13613.jpeg,74
./task1/train_data/images/unlabeled/13615.jpeg,70
./task1/train_data/images/unlabeled/13616.jpeg,92
./task1/train_data/images/unlabeled/13617.jpeg,29
./task1/train_data/images/unlabeled/13618.jpeg,69
./task1/train_data/images/unlabeled/13619.jpeg,36
./task1/train_data/images/unlabeled/13622.jpeg,85
./task1/train_data/images/unlabeled/13624.jpeg,94
./task1/train_data/images/unlabeled/13625.jpeg,56
./task1/train_data/images/unlabeled/13627.jpeg,88
./task1/train_data/images/unlabeled/13628.jpeg,11
./task1/train_data/images/unlabeled/13629.jpeg,52
./task1/train_data/images/unlabeled/13631.jpeg,76
./task1/train_data/images/unlabeled/13632.jpeg,34
./task1/train_data/images/unlabeled/13634.jpeg,74
./task1/train_data/images/unlabeled/13635.jpeg,77
./task1/train_data/images/unlabeled/13636.jpeg,34
./task1/train_data/images/unlabeled/13638.jpeg,41
./task1/train_data/images/unlabeled/13639.jpeg,25
./task1/train_data/images/unlabeled/13640.jpeg,1
./task1/train_data/images/unlabeled/13641.jpeg,14
./task1/train_data/images/unlabeled/13642.jpeg,97
./task1/train_data/images/unlabeled/13643.jpeg,67
./task1/train_data/images/unlabeled/13645.jpeg,27
./task1/train_data/images/unlabeled/13647.jpeg,49
./task1/train_data/images/unlabeled/13650.jpeg,88
./task1/train_data/images/unlabeled/13651.jpeg,99
./task1/train_data/images/unlabeled/13652.jpeg,47
./task1/train_data/images/unlabeled/13654.jpeg,18
./task1/train_data/images/unlabeled/13655.jpeg,34
./task1/train_data/images/unlabeled/13656.jpeg,21
./task1/train_data/images/unlabeled/13659.jpeg,9
./task1/train_data/images/unlabeled/13660.jpeg,60
./task1/train_data/images/unlabeled/13662.jpeg,33
./task1/train_data/images/unlabeled/13665.jpeg,11
./task1/train_data/images/unlabeled/13668.jpeg,83
./task1/train_data/images/unlabeled/13669.jpeg,64
./task1/train_data/images/unlabeled/13670.jpeg,20
./task1/train_data/images/unlabeled/13671.jpeg,81
./task1/train_data/images/unlabeled/13672.jpeg,51
./task1/train_data/images/unlabeled/13673.jpeg,97
./task1/train_data/images/unlabeled/13674.jpeg,28
./task1/train_data/images/unlabeled/13676.jpeg,48
./task1/train_data/images/unlabeled/13678.jpeg,80
./task1/train_data/images/unlabeled/13679.jpeg,2
./task1/train_data/images/unlabeled/13683.jpeg,55
./task1/train_data/images/unlabeled/13684.jpeg,90
./task1/train_data/images/unlabeled/13685.jpeg,21
./task1/train_data/images/unlabeled/13686.jpeg,49
./task1/train_data/images/unlabeled/13687.jpeg,90
./task1/train_data/images/unlabeled/13689.jpeg,18
./task1/train_data/images/unlabeled/13690.jpeg,98
./task1/train_data/images/unlabeled/13691.jpeg,30
./task1/train_data/images/unlabeled/13692.jpeg,44
./task1/train_data/images/unlabeled/13693.jpeg,40
./task1/train_data/images/unlabeled/13695.jpeg,0
./task1/train_data/images/unlabeled/13696.jpeg,10
./task1/train_data/images/unlabeled/13697.jpeg,87
./task1/train_data/images/unlabeled/13698.jpeg,81
./task1/train_data/images/unlabeled/13699.jpeg,9
./task1/train_data/images/unlabeled/13700.jpeg,74
./task1/train_data/images/unlabeled/13701.jpeg,81
./task1/train_data/images/unlabeled/13702.jpeg,11
./task1/train_data/images/unlabeled/13703.jpeg,92
./task1/train_data/images/unlabeled/13704.jpeg,32
./task1/train_data/images/unlabeled/13706.jpeg,34
./task1/train_data/images/unlabeled/13707.jpeg,93
./task1/train_data/images/unlabeled/13708.jpeg,27
./task1/train_data/images/unlabeled/13711.jpeg,9
./task1/train_data/images/unlabeled/13712.jpeg,98
./task1/train_data/images/unlabeled/13713.jpeg,38
./task1/train_data/images/unlabeled/13715.jpeg,31
./task1/train_data/images/unlabeled/13718.jpeg,85
./task1/train_data/images/unlabeled/13719.jpeg,87
./task1/train_data/images/unlabeled/13720.jpeg,84
./task1/train_data/images/unlabeled/13723.jpeg,55
./task1/train_data/images/unlabeled/13724.jpeg,89
./task1/train_data/images/unlabeled/13725.jpeg,46
./task1/train_data/images/unlabeled/13728.jpeg,24
./task1/train_data/images/unlabeled/13729.jpeg,29
./task1/train_data/images/unlabeled/13732.jpeg,11
./task1/train_data/images/unlabeled/13734.jpeg,88
./task1/train_data/images/unlabeled/13735.jpeg,7
./task1/train_data/images/unlabeled/13736.jpeg,44
./task1/train_data/images/unlabeled/13737.jpeg,37
./task1/train_data/images/unlabeled/13741.jpeg,4
./task1/train_data/images/unlabeled/13742.jpeg,37
./task1/train_data/images/unlabeled/13744.jpeg,46
./task1/train_data/images/unlabeled/13745.jpeg,77
./task1/train_data/images/unlabeled/13746.jpeg,33
./task1/train_data/images/unlabeled/13749.jpeg,96
./task1/train_data/images/unlabeled/13750.jpeg,76
./task1/train_data/images/unlabeled/13755.jpeg,93
./task1/train_data/images/unlabeled/13757.jpeg,74
./task1/train_data/images/unlabeled/13758.jpeg,98
./task1/train_data/images/unlabeled/13759.jpeg,71
./task1/train_data/images/unlabeled/13763.jpeg,51
./task1/train_data/images/unlabeled/13764.jpeg,77
./task1/train_data/images/unlabeled/13765.jpeg,58
./task1/train_data/images/unlabeled/13766.jpeg,30
./task1/train_data/images/unlabeled/13768.jpeg,29
./task1/train_data/images/unlabeled/13769.jpeg,19
./task1/train_data/images/unlabeled/13771.jpeg,74
./task1/train_data/images/unlabeled/13773.jpeg,62
./task1/train_data/images/unlabeled/13775.jpeg,53
./task1/train_data/images/unlabeled/13776.jpeg,54
./task1/train_data/images/unlabeled/13778.jpeg,3
./task1/train_data/images/unlabeled/13781.jpeg,81
./task1/train_data/images/unlabeled/13783.jpeg,57
./task1/train_data/images/unlabeled/13784.jpeg,52
./task1/train_data/images/unlabeled/13785.jpeg,6
./task1/train_data/images/unlabeled/13787.jpeg,59
./task1/train_data/images/unlabeled/13788.jpeg,2
./task1/train_data/images/unlabeled/13789.jpeg,24
./task1/train_data/images/unlabeled/13791.jpeg,32
./task1/train_data/images/unlabeled/13792.jpeg,48
./task1/train_data/images/unlabeled/13793.jpeg,21
./task1/train_data/images/unlabeled/13794.jpeg,30
./task1/train_data/images/unlabeled/13795.jpeg,16
./task1/train_data/images/unlabeled/13796.jpeg,41
./task1/train_data/images/unlabeled/13799.jpeg,97
./task1/train_data/images/unlabeled/13800.jpeg,64
./task1/train_data/images/unlabeled/13801.jpeg,29
./task1/train_data/images/unlabeled/13802.jpeg,13
./task1/train_data/images/unlabeled/13804.jpeg,79
./task1/train_data/images/unlabeled/13805.jpeg,1
./task1/train_data/images/unlabeled/13806.jpeg,42
./task1/train_data/images/unlabeled/13807.jpeg,9
./task1/train_data/images/unlabeled/13810.jpeg,41
./task1/train_data/images/unlabeled/13811.jpeg,9
./task1/train_data/images/unlabeled/13815.jpeg,43
./task1/train_data/images/unlabeled/13817.jpeg,60
./task1/train_data/images/unlabeled/13820.jpeg,93
./task1/train_data/images/unlabeled/13822.jpeg,27
./task1/train_data/images/unlabeled/13823.jpeg,9
./task1/train_data/images/unlabeled/13824.jpeg,9
./task1/train_data/images/unlabeled/13825.jpeg,19
./task1/train_data/images/unlabeled/13827.jpeg,34
./task1/train_data/images/unlabeled/13828.jpeg,5
./task1/train_data/images/unlabeled/13829.jpeg,74
./task1/train_data/images/unlabeled/13830.jpeg,10
./task1/train_data/images/unlabeled/13831.jpeg,69
./task1/train_data/images/unlabeled/13832.jpeg,84
./task1/train_data/images/unlabeled/13833.jpeg,3
./task1/train_data/images/unlabeled/13835.jpeg,90
./task1/train_data/images/unlabeled/13836.jpeg,3
./task1/train_data/images/unlabeled/13837.jpeg,95
./task1/train_data/images/unlabeled/13839.jpeg,22
./task1/train_data/images/unlabeled/13842.jpeg,62
./task1/train_data/images/unlabeled/13843.jpeg,11
./task1/train_data/images/unlabeled/13844.jpeg,3
./task1/train_data/images/unlabeled/13845.jpeg,43
./task1/train_data/images/unlabeled/13846.jpeg,63
./task1/train_data/images/unlabeled/13847.jpeg,76
./task1/train_data/images/unlabeled/13849.jpeg,31
./task1/train_data/images/unlabeled/13850.jpeg,14
./task1/train_data/images/unlabeled/13851.jpeg,78
./task1/train_data/images/unlabeled/13853.jpeg,11
./task1/train_data/images/unlabeled/13854.jpeg,11
./task1/train_data/images/unlabeled/13855.jpeg,13
./task1/train_data/images/unlabeled/13857.jpeg,57
./task1/train_data/images/unlabeled/13858.jpeg,54
./task1/train_data/images/unlabeled/13860.jpeg,39
./task1/train_data/images/unlabeled/13862.jpeg,41
./task1/train_data/images/unlabeled/13863.jpeg,14
./task1/train_data/images/unlabeled/13864.jpeg,74
./task1/train_data/images/unlabeled/13865.jpeg,47
./task1/train_data/images/unlabeled/13866.jpeg,92
./task1/train_data/images/unlabeled/13868.jpeg,10
./task1/train_data/images/unlabeled/13869.jpeg,59
./task1/train_data/images/unlabeled/13870.jpeg,98
./task1/train_data/images/unlabeled/13871.jpeg,97
./task1/train_data/images/unlabeled/13874.jpeg,83
./task1/train_data/images/unlabeled/13875.jpeg,60
./task1/train_data/images/unlabeled/13876.jpeg,46
./task1/train_data/images/unlabeled/13877.jpeg,65
./task1/train_data/images/unlabeled/13881.jpeg,75
./task1/train_data/images/unlabeled/13882.jpeg,49
./task1/train_data/images/unlabeled/13883.jpeg,55
./task1/train_data/images/unlabeled/13884.jpeg,67
./task1/train_data/images/unlabeled/13887.jpeg,22
./task1/train_data/images/unlabeled/13888.jpeg,5
./task1/train_data/images/unlabeled/13889.jpeg,87
./task1/train_data/images/unlabeled/13893.jpeg,89
./task1/train_data/images/unlabeled/13894.jpeg,98
./task1/train_data/images/unlabeled/13896.jpeg,81
./task1/train_data/images/unlabeled/13898.jpeg,34
./task1/train_data/images/unlabeled/13900.jpeg,71
./task1/train_data/images/unlabeled/13901.jpeg,1
./task1/train_data/images/unlabeled/13903.jpeg,23
./task1/train_data/images/unlabeled/13904.jpeg,42
./task1/train_data/images/unlabeled/13907.jpeg,89
./task1/train_data/images/unlabeled/13908.jpeg,42
./task1/train_data/images/unlabeled/13909.jpeg,93
./task1/train_data/images/unlabeled/13910.jpeg,29
./task1/train_data/images/unlabeled/13911.jpeg,23
./task1/train_data/images/unlabeled/13912.jpeg,24
./task1/train_data/images/unlabeled/13913.jpeg,79
./task1/train_data/images/unlabeled/13914.jpeg,10
./task1/train_data/images/unlabeled/13915.jpeg,9
./task1/train_data/images/unlabeled/13916.jpeg,73
./task1/train_data/images/unlabeled/13917.jpeg,19
./task1/train_data/images/unlabeled/13918.jpeg,7
./task1/train_data/images/unlabeled/13920.jpeg,19
./task1/train_data/images/unlabeled/13921.jpeg,22
./task1/train_data/images/unlabeled/13922.jpeg,83
./task1/train_data/images/unlabeled/13925.jpeg,54
./task1/train_data/images/unlabeled/13926.jpeg,62
./task1/train_data/images/unlabeled/13928.jpeg,5
./task1/train_data/images/unlabeled/13929.jpeg,89
./task1/train_data/images/unlabeled/13930.jpeg,38
./task1/train_data/images/unlabeled/13931.jpeg,88
./task1/train_data/images/unlabeled/13932.jpeg,58
./task1/train_data/images/unlabeled/13933.jpeg,17
./task1/train_data/images/unlabeled/13934.jpeg,73
./task1/train_data/images/unlabeled/13937.jpeg,81
./task1/train_data/images/unlabeled/13939.jpeg,16
./task1/train_data/images/unlabeled/13940.jpeg,94
./task1/train_data/images/unlabeled/13942.jpeg,6
./task1/train_data/images/unlabeled/13944.jpeg,34
./task1/train_data/images/unlabeled/13945.jpeg,28
./task1/train_data/images/unlabeled/13947.jpeg,20
./task1/train_data/images/unlabeled/13948.jpeg,92
./task1/train_data/images/unlabeled/13950.jpeg,54
./task1/train_data/images/unlabeled/13951.jpeg,39
./task1/train_data/images/unlabeled/13952.jpeg,38
./task1/train_data/images/unlabeled/13953.jpeg,71
./task1/train_data/images/unlabeled/13954.jpeg,53
./task1/train_data/images/unlabeled/13956.jpeg,88
./task1/train_data/images/unlabeled/13957.jpeg,11
./task1/train_data/images/unlabeled/13958.jpeg,18
./task1/train_data/images/unlabeled/13961.jpeg,1
./task1/train_data/images/unlabeled/13962.jpeg,22
./task1/train_data/images/unlabeled/13964.jpeg,78
./task1/train_data/images/unlabeled/13965.jpeg,19
./task1/train_data/images/unlabeled/13966.jpeg,27
./task1/train_data/images/unlabeled/13967.jpeg,68
./task1/train_data/images/unlabeled/13968.jpeg,73
./task1/train_data/images/unlabeled/13969.jpeg,51
./task1/train_data/images/unlabeled/13971.jpeg,45
./task1/train_data/images/unlabeled/13972.jpeg,91
./task1/train_data/images/unlabeled/13974.jpeg,55
./task1/train_data/images/unlabeled/13976.jpeg,60
./task1/train_data/images/unlabeled/13977.jpeg,89
./task1/train_data/images/unlabeled/13979.jpeg,9
./task1/train_data/images/unlabeled/13981.jpeg,55
./task1/train_data/images/unlabeled/13982.jpeg,7
./task1/train_data/images/unlabeled/13983.jpeg,46
./task1/train_data/images/unlabeled/13984.jpeg,40
./task1/train_data/images/unlabeled/13985.jpeg,11
./task1/train_data/images/unlabeled/13987.jpeg,47
./task1/train_data/images/unlabeled/13988.jpeg,78
./task1/train_data/images/unlabeled/13990.jpeg,16
./task1/train_data/images/unlabeled/13991.jpeg,71
./task1/train_data/images/unlabeled/13992.jpeg,33
./task1/train_data/images/unlabeled/13993.jpeg,70
./task1/train_data/images/unlabeled/13994.jpeg,28
./task1/train_data/images/unlabeled/13995.jpeg,91
./task1/train_data/images/unlabeled/13996.jpeg,16
./task1/train_data/images/unlabeled/13997.jpeg,74
./task1/train_data/images/unlabeled/14000.jpeg,81
./task1/train_data/images/unlabeled/14002.jpeg,83
./task1/train_data/images/unlabeled/14003.jpeg,98
./task1/train_data/images/unlabeled/14004.jpeg,64
./task1/train_data/images/unlabeled/14005.jpeg,2
./task1/train_data/images/unlabeled/14007.jpeg,93
./task1/train_data/images/unlabeled/14008.jpeg,5
./task1/train_data/images/unlabeled/14009.jpeg,35
./task1/train_data/images/unlabeled/14010.jpeg,69
./task1/train_data/images/unlabeled/14012.jpeg,85
./task1/train_data/images/unlabeled/14013.jpeg,1
./task1/train_data/images/unlabeled/14014.jpeg,60
./task1/train_data/images/unlabeled/14015.jpeg,2
./task1/train_data/images/unlabeled/14017.jpeg,2
./task1/train_data/images/unlabeled/14018.jpeg,2
./task1/train_data/images/unlabeled/14021.jpeg,60
./task1/train_data/images/unlabeled/14022.jpeg,78
./task1/train_data/images/unlabeled/14023.jpeg,78
./task1/train_data/images/unlabeled/14025.jpeg,84
./task1/train_data/images/unlabeled/14027.jpeg,14
./task1/train_data/images/unlabeled/14028.jpeg,31
./task1/train_data/images/unlabeled/14029.jpeg,32
./task1/train_data/images/unlabeled/14030.jpeg,76
./task1/train_data/images/unlabeled/14031.jpeg,56
./task1/train_data/images/unlabeled/14034.jpeg,42
./task1/train_data/images/unlabeled/14036.jpeg,23
./task1/train_data/images/unlabeled/14037.jpeg,97
./task1/train_data/images/unlabeled/14041.jpeg,55
./task1/train_data/images/unlabeled/14042.jpeg,55
./task1/train_data/images/unlabeled/14044.jpeg,85
./task1/train_data/images/unlabeled/14045.jpeg,16
./task1/train_data/images/unlabeled/14047.jpeg,81
./task1/train_data/images/unlabeled/14049.jpeg,64
./task1/train_data/images/unlabeled/14050.jpeg,95
./task1/train_data/images/unlabeled/14053.jpeg,41
./task1/train_data/images/unlabeled/14056.jpeg,46
./task1/train_data/images/unlabeled/14058.jpeg,12
./task1/train_data/images/unlabeled/14059.jpeg,79
./task1/train_data/images/unlabeled/14060.jpeg,61
./task1/train_data/images/unlabeled/14062.jpeg,69
./task1/train_data/images/unlabeled/14063.jpeg,19
./task1/train_data/images/unlabeled/14064.jpeg,34
./task1/train_data/images/unlabeled/14066.jpeg,20
./task1/train_data/images/unlabeled/14067.jpeg,17
./task1/train_data/images/unlabeled/14068.jpeg,31
./task1/train_data/images/unlabeled/14069.jpeg,74
./task1/train_data/images/unlabeled/14071.jpeg,14
./task1/train_data/images/unlabeled/14072.jpeg,42
./task1/train_data/images/unlabeled/14073.jpeg,24
./task1/train_data/images/unlabeled/14074.jpeg,36
./task1/train_data/images/unlabeled/14075.jpeg,32
./task1/train_data/images/unlabeled/14076.jpeg,31
./task1/train_data/images/unlabeled/14078.jpeg,39
./task1/train_data/images/unlabeled/14081.jpeg,47
./task1/train_data/images/unlabeled/14083.jpeg,92
./task1/train_data/images/unlabeled/14084.jpeg,44
./task1/train_data/images/unlabeled/14086.jpeg,23
./task1/train_data/images/unlabeled/14087.jpeg,74
./task1/train_data/images/unlabeled/14088.jpeg,25
./task1/train_data/images/unlabeled/14089.jpeg,64
./task1/train_data/images/unlabeled/14090.jpeg,84
./task1/train_data/images/unlabeled/14091.jpeg,33
./task1/train_data/images/unlabeled/14093.jpeg,51
./task1/train_data/images/unlabeled/14094.jpeg,84
./task1/train_data/images/unlabeled/14095.jpeg,70
./task1/train_data/images/unlabeled/14096.jpeg,52
./task1/train_data/images/unlabeled/14097.jpeg,97
./task1/train_data/images/unlabeled/14098.jpeg,2
./task1/train_data/images/unlabeled/14102.jpeg,23
./task1/train_data/images/unlabeled/14103.jpeg,63
./task1/train_data/images/unlabeled/14104.jpeg,71
./task1/train_data/images/unlabeled/14105.jpeg,21
./task1/train_data/images/unlabeled/14110.jpeg,74
./task1/train_data/images/unlabeled/14111.jpeg,95
./task1/train_data/images/unlabeled/14112.jpeg,86
./task1/train_data/images/unlabeled/14114.jpeg,96
./task1/train_data/images/unlabeled/14115.jpeg,66
./task1/train_data/images/unlabeled/14116.jpeg,37
./task1/train_data/images/unlabeled/14119.jpeg,68
./task1/train_data/images/unlabeled/14120.jpeg,66
./task1/train_data/images/unlabeled/14122.jpeg,78
./task1/train_data/images/unlabeled/14123.jpeg,20
./task1/train_data/images/unlabeled/14125.jpeg,38
./task1/train_data/images/unlabeled/14126.jpeg,63
./task1/train_data/images/unlabeled/14127.jpeg,35
./task1/train_data/images/unlabeled/14128.jpeg,42
./task1/train_data/images/unlabeled/14129.jpeg,91
./task1/train_data/images/unlabeled/14130.jpeg,44
./task1/train_data/images/unlabeled/14133.jpeg,74
./task1/train_data/images/unlabeled/14134.jpeg,78
./task1/train_data/images/unlabeled/14136.jpeg,24
./task1/train_data/images/unlabeled/14137.jpeg,59
./task1/train_data/images/unlabeled/14138.jpeg,58
./task1/train_data/images/unlabeled/14139.jpeg,60
./task1/train_data/images/unlabeled/14140.jpeg,37
./task1/train_data/images/unlabeled/14141.jpeg,34
./task1/train_data/images/unlabeled/14143.jpeg,15
./task1/train_data/images/unlabeled/14144.jpeg,68
./task1/train_data/images/unlabeled/14145.jpeg,94
./task1/train_data/images/unlabeled/14147.jpeg,47
./task1/train_data/images/unlabeled/14148.jpeg,76
./task1/train_data/images/unlabeled/14149.jpeg,78
./task1/train_data/images/unlabeled/14152.jpeg,62
./task1/train_data/images/unlabeled/14153.jpeg,53
./task1/train_data/images/unlabeled/14154.jpeg,28
./task1/train_data/images/unlabeled/14158.jpeg,31
./task1/train_data/images/unlabeled/14159.jpeg,85
./task1/train_data/images/unlabeled/14160.jpeg,19
./task1/train_data/images/unlabeled/14161.jpeg,91
./task1/train_data/images/unlabeled/14164.jpeg,32
./task1/train_data/images/unlabeled/14165.jpeg,53
./task1/train_data/images/unlabeled/14166.jpeg,97
./task1/train_data/images/unlabeled/14167.jpeg,75
./task1/train_data/images/unlabeled/14168.jpeg,24
./task1/train_data/images/unlabeled/14170.jpeg,76
./task1/train_data/images/unlabeled/14172.jpeg,60
./task1/train_data/images/unlabeled/14173.jpeg,92
./task1/train_data/images/unlabeled/14174.jpeg,43
./task1/train_data/images/unlabeled/14176.jpeg,65
./task1/train_data/images/unlabeled/14178.jpeg,46
./task1/train_data/images/unlabeled/14179.jpeg,79
./task1/train_data/images/unlabeled/14180.jpeg,78
./task1/train_data/images/unlabeled/14181.jpeg,45
./task1/train_data/images/unlabeled/14183.jpeg,31
